Date,Open,High,Low,Volume,Close
2004-02-19,45.150002,46.16,44.650002,7442500,44.650002
2004-02-20,44.799999,45.380001,44.73,7475300,45.169998
2004-02-23,45.18,45.25,43.349998,9341900,43.970001
2004-02-24,43.919998,43.939999,42.23,11095300,42.32
2004-02-25,42.5,43.290001,42.5,7152800,42.939999
2004-02-26,43.200001,43.849998,43,5960300,43.650002
2004-02-27,43.57,43.599998,42.52,7163600,43.009998
2004-03-01,43.02,43.48,42.580002,4959500,42.970001
2004-03-02,42.73,43.490002,41.860001,6966600,42.009998
2004-03-03,41.860001,43.380001,41.650002,9601600,43.169998
2004-03-04,43.119999,44.470001,43.099998,7380100,44.389999
2004-03-05,43.790001,44.830002,43.529999,6426500,44.09
2004-03-08,43.959999,45.060001,43.130001,6608500,43.5
2004-03-09,43.419998,43.889999,42.27,6593100,42.709999
2004-03-10,42.720001,43.200001,41.459999,6932700,41.549999
2004-03-11,41.09,42.369999,41.040001,7042600,41.279999
2004-03-12,41.349998,42.610001,41.299999,6223800,42.439999
2004-03-15,42.259998,42.799999,40.919998,6612200,41.080002
2004-03-16,41.290001,42.360001,41.259998,6218200,42.130001
2004-03-17,43.040001,43.450001,42.59,5107300,42.799999
2004-03-18,42.529999,43.200001,42.209999,5724300,43.009998
2004-03-19,43.029999,43.75,42.630001,5754900,42.799999
2004-03-22,41.75,41.849998,40.509998,8975100,40.849998
2004-03-23,41.32,41.740002,39.849998,11225700,40.23
2004-03-24,40.310001,40.380001,39.150002,7875900,39.630001
2004-03-25,40,42.200001,40,7112700,41.990002
2004-03-26,42.009998,42.490002,41.290001,5740400,41.700001
2004-03-29,41.970001,42.799999,41.970001,5561000,42.759998
2004-03-30,42.709999,43.93,42.560001,5452900,43.799999
2004-03-31,43.849998,44,42.950001,4674900,43.279999
2004-04-01,43.450001,44.84,43.299999,6508500,44.740002
2004-04-02,46,46.25,45.25,8148100,46.09
2004-04-05,45.669998,47.09,45.59,5939100,46.959999
2004-04-06,46.310001,46.970001,45.75,5916300,46.439999
2004-04-07,46.200001,46.799999,45.389999,4550600,45.849998
2004-04-08,47.84,48.150002,47,8879700,48.099998
2004-04-12,48.16,48.369999,47.57,4345900,47.959999
2004-04-13,47.990002,48.34,46.360001,5724400,46.580002
2004-04-14,46.080002,47.66,45.98,6144100,46.790001
2004-04-15,46.98,47.599998,46,5603500,46.990002
2004-04-16,47.049999,47.099998,45.330002,8393500,45.5
2004-04-19,45.349998,47.27,45.119999,5352500,47.110001
2004-04-20,47.66,47.810001,45.18,9376100,45.200001
2004-04-21,45.200001,46.490002,44.91,6054200,45.720001
2004-04-22,45.950001,49.099998,45.889999,15798200,48.860001
2004-04-23,46,46.889999,45.509998,14599400,46.290001
2004-04-26,46.330002,47.759998,46.150002,7314200,47.25
2004-04-27,47.59,48.799999,46.790001,8983700,48
2004-04-28,47.619999,48.349998,46.639999,6127600,46.970001
2004-04-29,46.900002,47.080002,45.509998,9035700,46.189999
2004-04-30,46.060001,46.349998,43.310001,9841300,43.599998
2004-05-03,43.48,45.150002,43.41,6923400,44.41
2004-05-04,44.41,44.57,43.700001,7288900,43.950001
2004-05-05,43.98,45.049999,43.950001,4890500,44.259998
2004-05-06,43.59,44.25,42.77,7818400,43.139999
2004-05-07,42.959999,44.18,41.68,9292600,41.900002
2004-05-10,41.23,42.150002,40.57,10209000,41.259998
2004-05-11,41.919998,43.040001,41.900002,7595600,42.700001
2004-05-12,42.34,43.150002,41.25,7486200,43.02
2004-05-13,42.459999,44.130001,42.25,8261200,43.610001
2004-05-14,43.700001,43.919998,42.759998,5126600,43.049999
2004-05-17,42.240002,42.59,41.700001,6625700,42.080002
2004-05-18,42.200001,42.400002,41.830002,5602000,41.990002
2004-05-19,42.380001,43.27,41.470001,7379400,41.689999
2004-05-20,41.650002,41.970001,40.799999,5926300,40.98
2004-05-21,41.27,41.48,40.549999,5272900,41.169998
2004-05-24,41.290001,42.299999,41.169998,5073900,41.630001
2004-05-25,41.75,43.860001,41.389999,7222000,43.619999
2004-05-26,43.860001,45,43.669998,7397600,44.689999
2004-05-27,45.27,47.830002,44.849998,14175200,47.619999
2004-05-28,47.27,48.68,46.880001,10629100,48.5
2004-06-01,47.869999,50.450001,47.700001,12940300,50.23
2004-06-02,50.490002,51.209999,49.77,12473500,50.349998
2004-06-03,49.849998,50.349998,49.32,8341400,49.400002
2004-06-04,50.049999,51.509998,50,12585600,50.950001
2004-06-07,51.689999,51.990002,50.650002,7688000,51.759998
2004-06-08,51.299999,52.119999,51.099998,5994700,51.939999
2004-06-09,51.619999,51.830002,50.009998,6579400,50.240002
2004-06-10,50.400002,50.470001,49.259998,7209000,49.939999
2004-06-14,49.34,49.990002,49.040001,5180900,49.25
2004-06-15,49.709999,50.599998,49.490002,6912500,50.110001
2004-06-16,50.09,50.75,49.91,4097600,50.57
2004-06-17,50.509998,50.91,49.41,5875500,49.77
2004-06-18,49.439999,50.279999,49.400002,4416700,49.599998
2004-06-21,49.450001,50.299999,49.25,4490300,49.77
2004-06-22,49.669998,49.790001,48.240002,8120500,49
2004-06-23,48.77,51,48.349998,7594700,50.810001
2004-06-24,51,51.939999,50.689999,6760100,51.02
2004-06-25,51.049999,51.93,50.869999,6998100,51.799999
2004-06-28,52.380001,54.040001,52.200001,11503900,53.389999
2004-06-29,53.220001,53.939999,52.650002,8589400,53.709999
2004-06-30,53.610001,54.700001,53.419998,6899100,54.400002
2004-07-01,53.799999,54.040001,52.049999,7211900,52.560001
2004-07-02,52.619999,53.240002,51.830002,4862400,52.59
2004-07-06,52.549999,52.599998,50.490002,6156900,51.240002
2004-07-07,50.790001,52.029999,50.240002,6515600,51
2004-07-08,48.509998,49.970001,48.470001,10033900,49.5
2004-07-09,49.869999,50,47.82,8033500,48.32
2004-07-12,48.220001,49.349998,48.029999,7066900,49.049999
2004-07-13,49.110001,49.98,48.869999,4908800,49.599998
2004-07-14,48.950001,50.400002,48.889999,5065600,49.5
2004-07-15,49.509998,49.669998,48.119999,5244100,48.669998
2004-07-16,48.990002,49.060001,46.779999,9286900,47.099998
2004-07-19,47.259998,47.259998,45.150002,9847100,46.02
2004-07-20,46.139999,47.849998,46.119999,7626300,46.990002
2004-07-21,47.32,47.599998,44.52,9336500,44.759998
2004-07-22,43.709999,46.07,43.639999,16391000,45.82
2004-07-23,42.470001,42.759998,39.560001,35927200,39.98
2004-07-26,40.23,40.240002,38.330002,13972400,38.779999
2004-07-27,39.200001,39.91,38.799999,10534900,39.110001
2004-07-28,39.290001,39.57,37.380001,10183600,37.970001
2004-07-29,38.310001,38.959999,38.02,8200000,38.580002
2004-07-30,38.5,39.419998,38.23,6031500,38.919998
2004-08-02,38.450001,38.759998,37.810001,5912200,38.299999
2004-08-03,38.32,39.080002,37.23,7785600,37.610001
2004-08-04,36.82,37.459999,36.400002,9765600,37.119999
2004-08-05,37.41,37.48,35.380001,8402400,35.610001
2004-08-06,35.25,36.669998,34.849998,11513100,35.490002
2004-08-09,35.34,36.299999,34.849998,9167200,35.32
2004-08-10,35.689999,37.200001,35.549999,10070400,37.099998
2004-08-11,36.400002,36.900002,35.599998,9448100,36.560001
2004-08-12,36.25,37.349998,36.169998,9118100,36.290001
2004-08-13,36.560001,37,35.869999,4981100,36.130001
2004-08-16,36.139999,38.400002,35.98,8164300,37.950001
2004-08-17,38.57,39.439999,37.900002,11163000,38.23
2004-08-18,37.919998,39.540001,37.419998,9549800,39.360001
2004-08-19,40.259998,40.48,36.349998,12696100,38.630001
2004-08-20,38.459999,39.91,38.110001,6790800,39.509998
2004-08-23,39.889999,40,39.110001,5532600,39.450001
2004-08-24,39.720001,39.93,38.32,7640400,39.049999
2004-08-25,39.060001,40.490002,38.16,7254800,40.299999
2004-08-26,40.18,40.830002,39.700001,6971700,40.189999
2004-08-27,40.32,40.389999,39.599998,4240400,39.900002
2004-08-30,39.880001,39.950001,38.25,7711500,38.310001
2004-08-31,38.380001,38.849998,37.860001,6143200,38.139999
2004-09-01,38.23,39.009998,38.02,5252500,38.240002
2004-09-02,38.040001,39.639999,37.91,5722300,39.18
2004-09-03,39.009998,40.009998,38.639999,5228900,38.740002
2004-09-07,39.150002,39.360001,38.110001,5833000,38.509998
2004-09-08,38.490002,38.810001,37.709999,6611300,38.009998
2004-09-09,38.240002,38.310001,37.360001,6956700,38.07
2004-09-10,38.130001,38.799999,37.900002,4634500,38.57
2004-09-13,39.130001,40.040001,38.82,8065200,40.009998
2004-09-14,40.200001,42.75,39.900002,15872100,42.669998
2004-09-15,42.049999,43.18,41.869999,11135800,42.209999
2004-09-16,42.389999,44.279999,42.349998,11596600,42.57
2004-09-17,42.849998,43.259998,42.389999,7884200,42.959999
2004-09-20,42.709999,43.990002,42.610001,9222400,43.27
2004-09-21,43.57,43.77,42.77,6695500,43.290001
2004-09-22,43.150002,43.240002,41.169998,12216800,41.380001
2004-09-23,41.330002,42.200001,41.110001,7411000,41.830002
2004-09-24,41.810001,41.91,40.849998,6205700,40.939999
2004-09-27,40.91,41.009998,39.75,8397400,39.93
2004-09-28,40.150002,40.330002,38.970001,11902900,39.43
2004-09-29,39.450001,40.919998,39.360001,9918800,40.84
2004-09-30,40.549999,41.279999,40.209999,9413300,40.860001
2004-10-01,41.290001,41.299999,40.389999,11268900,40.470001
2004-10-04,41.360001,41.68,40.740002,8792600,41.009998
2004-10-05,40.84,41.25,40.57,5134000,40.959999
2004-10-06,40.73,41.41,40.400002,5128100,41.360001
2004-10-07,41.419998,42.700001,40.849998,9394400,41.150002
2004-10-08,40.939999,41.189999,39.630001,8546200,40
2004-10-11,39.830002,40.75,39.41,7928300,40.150002
2004-10-12,39.549999,40.580002,39.470001,6421000,40.220001
2004-10-13,41.419998,41.549999,39.75,9220200,39.98
2004-10-14,39.450001,39.549999,38.73,9026200,39.099998
2004-10-15,39.290001,39.669998,37.880001,8205600,38.549999
2004-10-18,38.23,39.470001,37.889999,8093200,39.27
2004-10-19,39.740002,39.849998,38.169998,8802600,38.330002
2004-10-20,38.110001,38.59,37.790001,6798500,38.349998
2004-10-21,39.299999,40.189999,38.5,19217100,39.470001
2004-10-22,36.220001,36.799999,33,33544300,34.599998
2004-10-25,34,34.41,33.720001,10531800,33.970001
2004-10-26,34.150002,34.259998,33.509998,9742500,33.830002
2004-10-27,33.630001,34.630001,33.619999,9060700,34.23
2004-10-28,34.240002,34.77,34.139999,7220600,34.450001
2004-10-29,34.360001,34.450001,34,6491600,34.130001
2004-11-01,34.220001,35.150002,34.150002,6181300,35.099998
2004-11-02,35.490002,36.490002,35.139999,11332500,36.240002
2004-11-03,37.18,37.619999,35.560001,10208200,35.919998
2004-11-04,35.700001,37.290001,35.52,7600300,36.91
2004-11-05,37.299999,37.389999,36.02,7399100,36.560001
2004-11-08,36.75,37.580002,36.720001,6886500,37.32
2004-11-09,37.18,37.810001,36.700001,6479900,37.400002
2004-11-10,38,38.84,37.830002,10655200,38.09
2004-11-11,38.09,39,37.639999,6835000,38.830002
2004-11-12,39.049999,40.939999,39,11596000,40.459999
2004-11-15,40.459999,41.5,40.18,10366200,40.889999
2004-11-16,40.5,40.66,39.75,6401300,40.07
2004-11-17,40.400002,40.59,39.540001,6843600,39.900002
2004-11-18,39.73,40.959999,39.59,6806800,40.369999
2004-11-19,39.150002,39.439999,38.189999,11427500,38.549999
2004-11-22,38.439999,38.529999,37.580002,8868600,38.049999
2004-11-23,38.18,39.68,38.029999,7405600,38.310001
2004-11-24,38.869999,39.16,38.099998,5940900,38.75
2004-11-26,38.950001,39.34,38.889999,2337700,39.09
2004-11-29,39.599998,39.619999,37.709999,9874100,38.939999
2004-11-30,38.970001,39.799999,38.950001,7028600,39.68
2004-12-01,40,40,39.25,7756000,39.98
2004-12-02,39.639999,40.740002,39.279999,6600900,40.169998
2004-12-03,40.360001,40.459999,39.540001,8247700,40.09
2004-12-06,39.73,39.98,39.150002,6088000,39.490002
2004-12-07,39.450001,39.75,38.049999,7093400,38.200001
2004-12-08,38.32,39.099998,37.990002,6421700,38.720001
2004-12-09,38.400002,39.950001,38.169998,7446700,39.82
2004-12-10,39.540001,40.099998,39,5510700,39.049999
2004-12-13,39.330002,40.279999,38.82,6052100,39.830002
2004-12-14,40.150002,40.470001,39.939999,5251500,40.439999
2004-12-15,40.34,41,40.209999,6674200,41
2004-12-16,40.860001,41,39.709999,5414900,40.049999
2004-12-17,40.16,40.220001,39.869999,5486000,40.009998
2004-12-20,39.93,40.490002,38.810001,7215700,38.950001
2004-12-21,38.84,39.419998,38.639999,5229400,39.389999
2004-12-22,38.610001,39.59,38.549999,5276300,39.52
2004-12-23,39.34,39.52,38.919998,3206800,38.93
2004-12-27,39.52,42.93,39.470001,22289200,42.25
2004-12-28,43.900002,45.119999,43.5,25237800,44.630001
2004-12-29,44.75,45.68,44.439999,11759200,44.82
2004-12-30,45,45.529999,44.549999,6965900,44.970001
2004-12-31,45.130001,45.490002,44.16,4790700,44.290001
2005-01-03,44.950001,45.439999,44.209999,10446500,44.52
2005-01-04,42.669998,43.259998,41.5,19418500,42.139999
2005-01-05,41.57,42.759998,41.560001,8354200,41.77
2005-01-06,41.810001,42.25,40.900002,8700900,41.049999
2005-01-07,41.380001,42.689999,41.16,9836600,42.32
2005-01-10,41.939999,42.959999,41.709999,7347900,41.84
2005-01-11,41.400002,42.16,41.009998,7920300,41.639999
2005-01-12,41.490002,42.48,40.82,8072300,42.299999
2005-01-13,42.450001,44.580002,42.34,17393600,42.599998
2005-01-14,42.900002,44.66,42.360001,12533000,44.549999
2005-01-18,44.290001,45,44.150002,7131600,44.580002
2005-01-19,44.470001,44.740002,43.43,7396700,43.959999
2005-01-20,41.709999,43.959999,41.639999,12830600,42.360001
2005-01-21,41.990002,42.549999,41.02,10602700,41.16
2005-01-24,41.439999,41.950001,40.310001,9695900,40.380001
2005-01-25,40.639999,41.439999,40.450001,9027900,40.939999
2005-01-26,41.18,41.799999,40.259998,7714900,41.34
2005-01-27,41.27,42.400002,41.139999,8038400,42.310001
2005-01-28,42.09,43,41.529999,6152400,42.220001
2005-01-31,42.439999,43.419998,42.43,6320300,43.220001
2005-02-01,43,43.27,42.380001,6761500,42.48
2005-02-02,43.049999,43.540001,40.860001,26323600,41.880001
2005-02-03,34.900002,35.889999,34.529999,60518600,35.75
2005-02-04,35.650002,35.98,35.189999,17304700,35.720001
2005-02-07,35.82,35.84,35.549999,7112400,35.689999
2005-02-08,35.540001,36.52,35.529999,9602500,36.299999
2005-02-09,36.450001,36.799999,35.869999,7938800,35.889999
2005-02-10,36.07,36.110001,35.529999,7982400,35.779999
2005-02-11,35.57,35.950001,35,7841700,35.779999
2005-02-14,35.650002,36.630001,35.5,6983100,36.029999
2005-02-15,36.209999,36.450001,35.75,5177700,36.139999
2005-02-16,35.93,36.349998,35.580002,5229800,35.66
2005-02-17,35.740002,35.849998,35.25,5298100,35.689999
2005-02-18,35.610001,35.75,35.099998,4529700,35.310001
2005-02-22,35.02,35.389999,34.509998,6855700,34.720001
2005-02-23,34.950001,34.970001,33.200001,10500400,34.139999
2005-02-24,33.66,34.849998,33.66,8389200,34.689999
2005-02-25,34.720001,35.23,34.48,5882300,34.990002
2005-02-28,34.720001,35.66,34.669998,8422900,35.18
2005-03-01,35.060001,35.41,34.82,5819000,35.389999
2005-03-02,35.389999,35.93,35.07,4871700,35.5
2005-03-03,35.5,35.959999,35.400002,5025600,35.650002
2005-03-04,35.84,36.310001,35.700001,5545700,35.849998
2005-03-07,35.939999,36.400002,35.810001,3585900,36.32
2005-03-08,36.310001,36.43,35.75,4792900,35.830002
2005-03-09,35.740002,35.93,34.900002,7412300,35.400002
2005-03-10,35.310001,35.709999,34.57,5872300,34.91
2005-03-11,34.810001,34.869999,34.049999,8010300,34.75
2005-03-14,34.669998,34.75,34,5433500,34.599998
2005-03-15,34.580002,34.849998,33.900002,5070600,34.18
2005-03-16,33.880001,34.439999,33.599998,5370000,33.869999
2005-03-17,33.580002,34.439999,33.580002,4858000,33.970001
2005-03-18,34.150002,34.279999,33.650002,5294700,34.16
2005-03-21,34.209999,34.630001,33.540001,6084400,33.669998
2005-03-22,33.700001,33.939999,33.07,5490700,33.150002
2005-03-23,33.09,33.84,32.82,6323700,33.18
2005-03-24,33.400002,33.880001,32.869999,5337300,32.880001
2005-03-28,33.099998,33.650002,33.02,4326600,33.389999
2005-03-29,33.279999,34.150002,33.23,6137300,33.43
2005-03-30,33.59,34.52,33.509998,5349800,34.32
2005-03-31,34.490002,34.549999,34,3554300,34.27
2005-04-01,34.630001,34.709999,33.779999,5018400,34.009998
2005-04-04,34,35.18,33.810001,7342200,35
2005-04-05,35.23,35.34,34.990002,4933000,35.279999
2005-04-06,35.099998,35.200001,34.619999,5276100,34.82
2005-04-07,34.68,34.919998,34.5,3807300,34.900002
2005-04-08,34.75,34.93,34.57,3013000,34.599998
2005-04-11,34.599998,35,34.360001,3253100,34.599998
2005-04-12,34.400002,34.639999,33.66,6197200,34.630001
2005-04-13,34.349998,34.709999,34.150002,4125100,34.299999
2005-04-14,34.259998,34.5,33.880001,4178400,33.970001
2005-04-15,33.959999,34,33.02,5985000,33.02
2005-04-18,32.900002,33.580002,32.84,6917000,33
2005-04-19,33.18,33.369999,32.009998,6619400,32.779999
2005-04-20,33.099998,33.759998,32.900002,9215500,33.25
2005-04-21,33.5,33.889999,32.889999,7694700,33.73
2005-04-22,33.490002,33.630001,32.91,6392000,33.040001
2005-04-25,33.130001,33.59,33.049999,4245400,33.529999
2005-04-26,33.43,33.98,32.580002,13969300,32.709999
2005-04-27,30.84,31.74,30.6,29312900,31.719999
2005-04-28,31.66,32.919998,31.629999,14472800,32.52
2005-04-29,32.860001,32.889999,31.52,10523500,32.360001
2005-05-02,32.299999,33.279999,32.099998,9098000,33.099998
2005-05-03,32.939999,33.560001,32.889999,6777900,33.209999
2005-05-04,33.349998,34.119999,33.27,7756600,33.959999
2005-05-05,33.959999,34.18,33.59,4616900,33.959999
2005-05-06,34.240002,34.689999,34.139999,6713500,34.52
2005-05-09,34.400002,34.799999,34.25,4431600,34.639999
2005-05-10,34.400002,34.470001,34.02,5475000,34.23
2005-05-11,34.299999,34.509998,33.650002,6048000,33.82
2005-05-12,33.700001,34.119999,33.549999,6005000,33.849998
2005-05-13,33.990002,34.349998,33.799999,3991800,33.900002
2005-05-16,34.029999,34.77,33.919998,4280700,34.540001
2005-05-17,34.450001,34.82,34.09,3315700,34.73
2005-05-18,34.810001,35.970001,34.73,9557500,35.330002
2005-05-19,35.369999,35.91,35.330002,5343500,35.59
2005-05-20,35.450001,35.599998,34.959999,5042800,35.5
2005-05-23,35.57,36.02,35.389999,5701400,35.68
2005-05-24,35.48,35.57,35.130001,5914600,35.540001
2005-05-25,35.27,35.450001,35.189999,3872900,35.25
2005-05-26,35.279999,35.68,35.169998,4787100,35.450001
2005-05-27,35.220001,35.549999,35.150002,3287100,35.5
2005-05-31,35.360001,36.040001,35.290001,4930200,35.509998
2005-06-01,35.57,36.990002,35.439999,10320200,36.5
2005-06-02,36.330002,36.91,36.209999,4768300,36.41
2005-06-03,36.459999,36.5,35.32,4835900,35.59
2005-06-06,35.540001,36.02,35.48,3881500,35.77
2005-06-07,35.91,36.200001,35.290001,4884800,35.349998
2005-06-08,35.400002,35.48,34.799999,5314100,34.830002
2005-06-09,34.93,35.279999,34.400002,3872500,35.200001
2005-06-10,35.25,35.290001,34.470001,3467500,34.950001
2005-06-13,34.669998,35.41,34.650002,3912000,34.869999
2005-06-14,34.82,35.169998,34.790001,3634400,35.040001
2005-06-15,35.34,35.41,34.52,5151800,35.240002
2005-06-16,35.200001,35.810001,35.16,4205500,35.580002
2005-06-17,35.889999,36.07,35.16,4826100,35.310001
2005-06-20,35.049999,35.970001,35.040001,5097300,35.689999
2005-06-21,35.599998,35.810001,35.279999,4457100,35.380001
2005-06-22,35.5,35.849998,35.139999,2507300,35.220001
2005-06-23,35.139999,35.560001,35.099998,5302200,35.43
2005-06-24,35.299999,35.439999,34.880001,3675500,35.02
2005-06-27,34.91,35.049999,34.169998,4556300,34.5
2005-06-28,34.599998,34.630001,33.59,7034300,33.709999
2005-06-29,33.700001,34.07,33.27,4813300,33.349998
2005-06-30,33.470001,33.560001,32.93,5715700,33.09
2005-07-01,33.240002,33.27,32.790001,2932700,32.91
2005-07-05,33.5,34.48,33.450001,7383800,34.080002
2005-07-06,34.009998,34.400002,33.860001,4397200,34.060001
2005-07-07,33.799999,34.509998,33.799999,4242900,33.959999
2005-07-08,34.110001,34.75,33.849998,4257000,34.740002
2005-07-11,34.720001,35.68,34.599998,5166000,35.59
2005-07-12,35.490002,36.540001,35.459999,5877200,36.310001
2005-07-13,36.27,36.549999,36.189999,3201800,36.509998
2005-07-14,37.189999,37.419998,36.880001,5863300,37.189999
2005-07-15,37.349998,37.5,36.75,5209000,37.150002
2005-07-18,36.950001,37.189999,36.759998,2973300,37.189999
2005-07-19,37.380001,38.169998,36.689999,5840600,38.169998
2005-07-20,37.490002,38.25,37.299999,6368400,38.169998
2005-07-21,38.959999,39.75,37.759998,11055600,37.950001
2005-07-22,37.889999,38.23,37.240002,5871100,37.950001
2005-07-25,38,39.040001,37.849998,5470000,37.950001
2005-07-26,38.220001,38.75,37.720001,14782300,37.740002
2005-07-27,42.009998,43.740002,41.84,46075600,43.650002
2005-07-28,43.540001,45.810001,43.369999,25141500,45.68
